,missing_files
2989,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_04.csv.gz
2990,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_05.csv.gz
2991,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_06.csv.gz
2992,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_07.csv.gz
2993,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_08.csv.gz
2994,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_09.csv.gz
2995,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_10.csv.gz
2996,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_11.csv.gz
2997,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_12.csv.gz
2998,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_13.csv.gz
2999,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_14.csv.gz
3000,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_15.csv.gz
3001,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_16.csv.gz
3002,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_17.csv.gz
3003,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_18.csv.gz
3004,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_19.csv.gz
3005,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_20.csv.gz
3006,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_21.csv.gz
3007,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_22.csv.gz
3008,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_20_23.csv.gz
3009,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_00.csv.gz
3010,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_01.csv.gz
3011,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_02.csv.gz
3012,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_03.csv.gz
3013,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_04.csv.gz
3014,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_05.csv.gz
3015,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_06.csv.gz
3016,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_07.csv.gz
3017,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_08.csv.gz
3018,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_09.csv.gz
3019,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_10.csv.gz
3020,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_11.csv.gz
3021,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_12.csv.gz
3022,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_13.csv.gz
3023,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_14.csv.gz
3024,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_15.csv.gz
3025,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_16.csv.gz
3026,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_17.csv.gz
3027,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_18.csv.gz
3028,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_19.csv.gz
3029,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_20.csv.gz
3030,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_21.csv.gz
3031,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_22.csv.gz
3032,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_21_23.csv.gz
3033,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_00.csv.gz
3034,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_01.csv.gz
3035,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_02.csv.gz
3036,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_03.csv.gz
3037,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_04.csv.gz
3038,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_05.csv.gz
3039,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_06.csv.gz
3040,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_07.csv.gz
3041,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_08.csv.gz
3042,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_09.csv.gz
3043,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_10.csv.gz
3044,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_11.csv.gz
3045,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_12.csv.gz
3046,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_13.csv.gz
3047,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_14.csv.gz
3048,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_15.csv.gz
3049,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_16.csv.gz
3050,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_17.csv.gz
3051,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_18.csv.gz
3052,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_19.csv.gz
3053,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_20.csv.gz
3054,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_21.csv.gz
3055,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_22.csv.gz
3056,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_22_23.csv.gz
3057,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_00.csv.gz
3058,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_01.csv.gz
3059,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_02.csv.gz
3060,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_03.csv.gz
3061,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_04.csv.gz
3062,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_05.csv.gz
3063,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_06.csv.gz
3064,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_07.csv.gz
3065,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_08.csv.gz
3066,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_09.csv.gz
3067,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_10.csv.gz
3068,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_11.csv.gz
3069,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_12.csv.gz
3070,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_13.csv.gz
3071,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_14.csv.gz
3072,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_15.csv.gz
3073,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_16.csv.gz
3074,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_17.csv.gz
3075,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_18.csv.gz
3076,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_19.csv.gz
3077,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_20.csv.gz
3078,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_21.csv.gz
3079,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_22.csv.gz
3080,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_23_23.csv.gz
3081,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_00.csv.gz
3082,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_01.csv.gz
3083,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_02.csv.gz
3084,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_03.csv.gz
3085,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_04.csv.gz
3086,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_05.csv.gz
3087,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_06.csv.gz
3088,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_07.csv.gz
3089,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_08.csv.gz
3090,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_09.csv.gz
3091,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_10.csv.gz
3092,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_11.csv.gz
3093,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_12.csv.gz
3094,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_13.csv.gz
3095,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_14.csv.gz
3096,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_15.csv.gz
3097,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_16.csv.gz
3098,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_17.csv.gz
3099,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_18.csv.gz
3100,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_19.csv.gz
3101,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_20.csv.gz
3102,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_21.csv.gz
3103,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_22.csv.gz
3104,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_24_23.csv.gz
3105,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_00.csv.gz
3106,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_01.csv.gz
3107,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_02.csv.gz
3108,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_03.csv.gz
3109,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_04.csv.gz
3110,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_05.csv.gz
3111,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_06.csv.gz
3112,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_07.csv.gz
3113,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_08.csv.gz
3114,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_09.csv.gz
3115,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_10.csv.gz
3116,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_11.csv.gz
3117,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_12.csv.gz
3118,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_13.csv.gz
3119,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_14.csv.gz
3120,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_15.csv.gz
3121,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_16.csv.gz
3122,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_17.csv.gz
3123,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_18.csv.gz
3124,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_19.csv.gz
3125,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_20.csv.gz
3126,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_21.csv.gz
3127,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_22.csv.gz
3128,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_25_23.csv.gz
3129,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_00.csv.gz
3130,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_01.csv.gz
3131,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_02.csv.gz
3132,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_03.csv.gz
3133,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_04.csv.gz
3134,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_05.csv.gz
3135,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_06.csv.gz
3136,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_07.csv.gz
3137,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_08.csv.gz
3138,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_09.csv.gz
3139,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_10.csv.gz
3140,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_11.csv.gz
3141,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_12.csv.gz
3142,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_13.csv.gz
3143,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_14.csv.gz
3144,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_15.csv.gz
3145,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_16.csv.gz
3146,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_17.csv.gz
3147,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_18.csv.gz
3148,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_19.csv.gz
3149,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_20.csv.gz
3150,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_21.csv.gz
3151,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_22.csv.gz
3152,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_26_23.csv.gz
3153,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_00.csv.gz
3154,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_01.csv.gz
3155,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_02.csv.gz
3156,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_03.csv.gz
3157,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_04.csv.gz
3158,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_05.csv.gz
3159,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_06.csv.gz
3160,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_07.csv.gz
3161,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_08.csv.gz
3162,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_09.csv.gz
3163,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_10.csv.gz
3164,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_11.csv.gz
3165,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_12.csv.gz
3166,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_13.csv.gz
3167,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_14.csv.gz
3168,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_15.csv.gz
3169,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_16.csv.gz
3170,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_17.csv.gz
3171,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_18.csv.gz
3172,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_19.csv.gz
3173,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_20.csv.gz
3174,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_21.csv.gz
3175,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_22.csv.gz
3176,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_27_23.csv.gz
3177,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_00.csv.gz
3178,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_01.csv.gz
3179,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_02.csv.gz
3180,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_03.csv.gz
3181,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_04.csv.gz
3182,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_05.csv.gz
3183,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_06.csv.gz
3184,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_07.csv.gz
3185,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_08.csv.gz
3186,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_09.csv.gz
3187,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_10.csv.gz
3188,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_11.csv.gz
3189,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_12.csv.gz
3190,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_13.csv.gz
3191,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_14.csv.gz
3192,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_15.csv.gz
3193,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_16.csv.gz
3194,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_17.csv.gz
3195,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_18.csv.gz
3196,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_19.csv.gz
3197,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_20.csv.gz
3198,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_21.csv.gz
3199,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_22.csv.gz
3200,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_28_23.csv.gz
3201,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_00.csv.gz
3202,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_01.csv.gz
3203,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_02.csv.gz
3204,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_03.csv.gz
3205,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_04.csv.gz
3206,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_05.csv.gz
3207,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_06.csv.gz
3208,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_07.csv.gz
3209,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_08.csv.gz
3210,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_09.csv.gz
3211,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_10.csv.gz
3212,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_11.csv.gz
3213,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_12.csv.gz
3214,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_13.csv.gz
3215,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_14.csv.gz
3216,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_15.csv.gz
3217,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_16.csv.gz
3218,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_17.csv.gz
3219,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_18.csv.gz
3220,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_19.csv.gz
3221,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_20.csv.gz
3222,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_21.csv.gz
3223,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_22.csv.gz
3224,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_29_23.csv.gz
3225,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_00.csv.gz
3226,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_01.csv.gz
3227,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_02.csv.gz
3228,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_03.csv.gz
3229,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_04.csv.gz
3230,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_05.csv.gz
3231,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_06.csv.gz
3232,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_07.csv.gz
3233,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_08.csv.gz
3234,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_09.csv.gz
3235,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_10.csv.gz
3236,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_11.csv.gz
3237,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_12.csv.gz
3238,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_13.csv.gz
3239,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_14.csv.gz
3240,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_15.csv.gz
3241,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_16.csv.gz
3242,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_17.csv.gz
3243,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_18.csv.gz
3244,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_19.csv.gz
3245,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_20.csv.gz
3246,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_21.csv.gz
3247,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_22.csv.gz
3248,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_30_23.csv.gz
3249,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_00.csv.gz
3250,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_01.csv.gz
3251,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_02.csv.gz
3252,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_03.csv.gz
3253,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_04.csv.gz
3254,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_05.csv.gz
3255,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_06.csv.gz
3256,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_07.csv.gz
3257,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_08.csv.gz
3258,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_09.csv.gz
3259,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_10.csv.gz
3260,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_11.csv.gz
3261,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_12.csv.gz
3262,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_13.csv.gz
3263,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_14.csv.gz
3264,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_15.csv.gz
3265,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_16.csv.gz
3266,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_17.csv.gz
3267,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_18.csv.gz
3268,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_19.csv.gz
3269,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_20.csv.gz
3270,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_21.csv.gz
3271,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_22.csv.gz
3272,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_8_31_23.csv.gz
3273,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_00.csv.gz
3274,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_01.csv.gz
3275,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_02.csv.gz
3276,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_03.csv.gz
3277,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_04.csv.gz
3278,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_05.csv.gz
3279,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_06.csv.gz
3280,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_07.csv.gz
3281,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_08.csv.gz
3282,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_09.csv.gz
3283,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_10.csv.gz
3284,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_11.csv.gz
3285,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_12.csv.gz
3286,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_13.csv.gz
3287,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_14.csv.gz
3288,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_15.csv.gz
3289,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_16.csv.gz
3290,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_17.csv.gz
3291,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_18.csv.gz
3292,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_19.csv.gz
3293,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_20.csv.gz
3294,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_21.csv.gz
3295,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_22.csv.gz
3296,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_01_23.csv.gz
3297,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_02_00.csv.gz
3298,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_02_01.csv.gz
3299,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_02_02.csv.gz
3300,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_02_03.csv.gz
3301,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_02_04.csv.gz
3302,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_02_05.csv.gz
3303,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_02_06.csv.gz
3304,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_02_07.csv.gz
3305,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_02_08.csv.gz
3306,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_9_02_09.csv.gz
